time,q1,q2,q3,qd1,qd2,qd3,e1,e2,e3,tau1,tau2,tau3
9.424565015,0.9999968875570002,-0.500005622373807,0.800015959461693,1.0,-0.5,0.8,3.112442999775311e-06,5.622373806968284e-06,-1.5959461692971466e-05,-12.437405456413922,-3.7698712768811027,-1.5124019151652734
9.434549655,0.9999968582557173,-0.500005246725426,0.8000154506284889,1.0,-0.5,0.8,3.1417442827308406e-06,5.246725426011345e-06,-1.5450628488844487e-05,-12.437408232699468,-3.769873398856374,-1.512401954079113
9.444787472,0.9999968319365777,-0.500004870138982,0.8000149329137546,1.0,-0.5,0.8,3.168063422265277e-06,4.870138981982741e-06,-1.4932913754539534e-05,-12.43741104601084,-3.7698755369742005,-1.5124019907190709
9.455058839,0.9999968085691262,-0.5000044930029056,0.8000144069824252,1.0,-0.5,0.8,3.1914308737945873e-06,4.493002905614496e-06,-1.4406982425163584e-05,-12.437413892821073,-3.7698776887932532,-1.5124020250816352
9.464859689,0.9999967881212569,-0.5000041157017588,0.8000138734985491,1.0,-0.5,0.8,3.2118787430812645e-06,4.115701758844459e-06,-1.3873498549088481e-05,-12.437416769630614,-3.7698798518947663,-1.5124020571663441
9.474842361,0.9999967705592695,-0.500003738615891,0.8000133331246106,1.0,-0.5,0.8,3.229440730501132e-06,3.7386158909802347e-06,-1.3333124610603875e-05,-12.437419672970417,-3.769882023884659,-1.5124020869757289
9.484863657,0.9999967558479238,-0.500003362121103,0.800012786520864,1.0,-0.5,0.8,3.2441520761983256e-06,3.362121102967741e-06,-1.2786520864005446e-05,-12.437422599404936,-3.769884202395609,-1.5124021145152537
9.494924534,0.9999967439504954,-0.5000029865883202,0.8000122343446798,1.0,-0.5,0.8,3.2560495045741433e-06,2.986588320208483e-06,-1.223434467978457e-05,-12.437425545535051,-3.7698863850890567,-1.512402139793249
9.504409754,0.9999967348288306,-0.5000026123832738,0.8000116772499024,1.0,-0.5,0.8,3.265171169442027e-06,2.6123832738145225e-06,-1.1677249902364295e-05,-12.437428508000885,-3.7698885696571605,-1.5124021628208468
9.514394916,0.9999967291547702,-0.5000022430499451,0.8000111196197707,1.0,-0.5,0.8,3.2708452297747215e-06,2.243049945116482e-06,-1.1119619770627587e-05,-12.437434468712775,-3.76989293535083,-1.5124022021829684
9.524387813,0.9999967268650363,-0.500001878860233,0.8000105620226218,1.0,-0.5,0.8,3.2731349637327156e-06,1.8788602329511406e-06,-1.0562022621729561e-05,-12.437437392044002,-3.769895056532252,-1.5124022186934671
